"height","weight"
174.5247462,59.3102868055831
174.9843592,62.4855694732923
176.6318794,56.8821161305004
171.1950856,62.8070757451481
168.8470334,54.8023043955776
167.6709118,63.5727396657077
184.0086236,62.0240845960546
162.8811068,48.1324553909163
180.2920448,72.101319484154
171.4531496,49.3448624366886
182.918481,62.947644020611
165.8910322,52.5775245392028
170.3707286,66.3570257104772
163.5543592,49.8391420422773
176.1998762,63.071973689228
173.6831934,54.3857705222068
165.8878572,58.1990308583207
170.527726,57.716363217404
173.7224872,52.267720950493
168.381172,56.6071937950436
170.653964,57.584050323075
167.6185624,50.471721961479
176.3621822,55.6144615340621
172.6555602,56.3399825298767
172.1137782,56.5381570363296
165.8077456,54.2119539260229
187.5374456,63.1846460339359
169.7053248,47.5485005737786
169.9110394,55.811093826457
166.9686272,53.9286401317211
167.5963882,55.1087060415124
169.1232584,54.090345811626
170.4668676,61.245810807609
167.3220174,52.7201339803307
169.6229018,49.5200851692195
174.5888558,56.3469224931377
168.2157164,64.0311401148294
167.5375872,58.5814999447045
174.2026488,58.0005388372088
169.1474138,54.8503851867975
170.0929796,57.8995238164099
172.923581,46.0257002692154
178.283235,65.7675824256625
166.4245846,50.3271167139231
171.345987,60.2654162590915
171.221019,66.3780270372081
176.9404132,66.0382409928413
167.1268946,54.8135081271166
167.9081732,52.5175142686518
173.3292698,58.1967628964707
172.7810362,57.8202358701339
181.3317176,58.0036232653248
166.958264,55.1113368772584
168.7412932,51.1265732660476
177.8332486,61.235877134706
176.4829084,58.3677672199606
174.3142056,56.4297031006627
173.641385,63.5147252015847
173.7113112,53.3057217300004
174.6862902,65.2600125636328
177.605944,64.0337709505754
181.7507668,70.7338292070787
173.8570056,60.7855959890072
169.4535092,59.0112333560422
169.3776902,48.1835298917782
172.5599546,50.8245261068648
175.002317,61.7740191224737
170.9214514,59.5276482692869
176.7131848,59.5671561647139
171.8939666,54.2161269758269
175.365537,53.0687197166755
172.637831,62.8341098504001
167.2331428,49.7372198367384
167.0631152,59.0381767428202
180.6982924,62.1926848799835
172.289597,51.6002144188014
165.276022,52.150648759796
177.056923,57.9305041752808
177.6217682,55.3369990813333
167.9338526,53.5060734798293
174.2786456,57.9301413013848
175.253904,53.5066177906733
169.6509434,56.7695345042665
172.7800202,64.0030627471265
176.9683532,65.9896158907774
182.4273212,52.6461984240208
184.7767704,61.5732591395118
170.8899554,60.2936750637425
171.221781,52.4634914173849
174.07001,51.8539539905792
173.9170004,67.5634906962025
174.0374218,64.4953011870502
161.8622366,60.8285511864462
171.9702682,64.3614007194263
176.456721,62.9334012201931
169.4230292,60.9850405540961
165.6874004,53.0778822825495
177.5326142,52.4693881181949
177.3694192,61.1399423484511
166.110666,54.6917185757716
173.5382356,54.4689593628648
167.484933,38.2649616147048
178.049047,63.021851732343
167.7804874,65.1016181080288
173.3164174,55.852960402208
165.6526532,52.4017574958279
175.6707942,54.8776007289975
171.7056256,54.7246947410706
170.9069734,56.2614203313928
169.7818042,53.1718212623765
172.9303374,58.0415889466938
169.0875714,52.9581338968696
178.2311142,55.3363186927783
172.3418702,56.2432766365928
169.2226486,49.3757974363226
161.7679264,47.4717981040116
172.810424,59.9866837477267
170.03014,57.689419830626
168.3078168,56.7538855675015
179.654454,60.4738419531064
179.5994376,55.4908576132372
186.1025488,59.0865750486992
162.0271334,52.9537794101176
172.3163686,57.0861419785263
172.1626732,45.6436394159646
170.7870854,53.7482010869352
169.5628054,62.1990805324005
175.3386892,53.8410060858371
174.0573608,56.3198883878857
164.2216426,56.6737357957225
165.463093,57.3290406926612
169.5227496,55.1230395604044
170.1780442,60.4616403183534
178.4759194,57.7909338030319
171.6447164,56.7353336395685
168.4167828,46.6344665889921
175.0238308,60.8817122122102
166.6377922,45.8018524346206
172.7248006,66.1739558299453
177.640361,70.4449815858629
178.170586,62.9211995854401
169.3256456,52.7351478877777
176.2931704,54.7071860755886
169.6871892,51.8947319446422
171.9592192,60.4822787711884
175.6013252,42.0704882009101
171.5457326,59.7755364994918
167.0789648,53.6992131109752
168.2945326,59.487097111409
171.1715652,59.0592234287882
164.9559058,58.5966952890995
175.9127546,64.9292530074289
175.4565706,62.9271870047241
176.8958362,59.399190910103
175.455707,56.3829830865527
172.7531216,61.4028898453399
174.8958656,56.3356280431247
160.5066132,50.457116287165
166.5628114,58.6965309697364
175.5673654,57.9438851501958
177.260631,55.0348612036764
171.4043562,53.6229188743412
175.4837486,55.9479426444859
174.124366,68.9060333929277
173.2617058,52.304099058567
170.437048,55.5126300469972
180.9409894,58.6187852375185
175.5634284,62.7238415452532
166.3661392,65.3429292488687
169.1311324,54.8158214482036
172.7157074,51.3935577350295
184.3467738,67.7316373877614
172.658659,59.2560825173681
169.2236138,55.5138093871592
170.9311796,60.7213673094153
167.5371554,61.159492179598
169.0118794,62.5214939889963
172.9161642,51.1113325624156
167.2155914,54.9737623114375
175.8625134,52.1296474330651
164.3230902,50.0658021495662
175.8028488,57.1679246828373
170.6065168,53.8417771928661
172.330618,54.1184685385659
175.9556806,68.374377776051
172.4798938,54.9364770186235
170.37304,53.7082849583752
177.8388874,64.754393148794
177.9385316,66.0568836392483
180.0025356,57.7615863766929
167.788844,52.6021092456568
165.703123,47.3750468514907
174.602902,62.8182341174501
176.5794284,65.9999124375763
178.5814056,56.4298391783737
170.9415428,56.3300942162107
171.7187828,57.2278895941512
172.3533764,62.96429086059
168.8220144,55.1348329620244
175.0586034,51.8254230305062
173.9109044,58.6958505811814
176.579022,62.3953953101364
178.4084824,61.0079923280181
172.3555354,57.9284176503788
172.731049,52.4674376710039
170.5351682,59.6884921236889
172.9722474,57.8710835748109
175.2365558,57.0261317079753
176.0884972,54.4258680877148
178.0358644,63.8964685401765
174.6073216,62.1042343678335
163.0332782,53.7397642688532
167.8704796,58.7636172812594
175.8802172,68.9784267351797
176.9494048,54.8232603630716
173.8051134,61.7351462563647
173.4467702,58.9947225937742
176.2171736,59.7718170420578
173.617001,63.2217045305649
183.7052206,76.3073908126876
178.7438386,57.8986166316698
166.9523458,59.7838372398628
168.9005258,55.7265895679261
179.8660106,63.5996830524857
171.1345066,64.7244106931371
172.2046086,62.3371540498284
173.128178,57.1704194408723
174.8988628,65.1351839434088
171.9920868,55.6194964093691
164.2365778,49.2621271884006
166.9725134,45.6593790712036
173.7980014,52.6800817740598
174.9792284,63.7430182414056
173.4151218,57.0123424999273
175.718343,60.9323784799392
184.4292984,61.8994374127786
167.7455878,58.0063901787818
175.841152,55.853595431526
174.9475038,52.7698023448457
168.8094668,56.4986037816656
176.0332776,57.0552523381293
171.6595246,48.8022298844579
176.3221264,64.874413689896
171.3704218,53.8611002278281
168.7797742,53.970960299842
174.655099,59.8172216382948
161.9727774,54.1449129737369
175.3530402,57.2081129668192
168.8837364,57.4303278688821
169.5252896,51.5098134594604
171.9426076,52.5447298108518
169.3942764,59.0912016908732
170.2530758,56.9050679044224
167.4138384,53.1453768272055
177.877216,62.2865785005734
175.9452412,67.7869756569014
177.995453,68.5239725396769
164.8699268,53.0700351345485
177.0060976,62.6768040164842
171.6157096,57.8879118517379
162.1924366,54.7719137067876
181.912006,65.4323776642327
165.0744222,47.9873058325163
164.1032786,54.5021623243487
157.5223164,49.4800329629485
165.8243064,57.1394844412383
171.9621402,50.0006209259972
179.9791676,60.9948381492881
173.153705,52.3929578038499
171.3231524,56.7483063813505
180.4472896,52.8032774617517
172.2890128,60.5066820406944
170.5733952,49.3271723342586
173.4893406,60.9621794986481
166.1466832,59.5151744791119
174.415577,59.344306233333
177.9710182,57.644242030574
175.6006902,54.1619680468489
170.2327812,47.8819363249654
166.4277596,60.9960628486871
178.3031232,60.1870354975556
171.8783964,57.1789469774283
177.1207278,57.3128474450522
171.7476626,64.5735458708751
179.8215606,56.5118486788696
176.9314216,55.5017438301172
169.5012358,55.896097036595
171.6534032,59.6042600205799
165.7430518,56.3832098827377
179.6132298,58.2338213930997
181.0352996,62.0754766115755
169.0601902,53.5497090658233
172.8278738,55.1100668186224
173.0171546,54.104996845177
180.941218,57.4041555891331
169.9866298,58.6257705600164
180.6036774,61.135361065514
176.3132364,66.2573714667882
175.6868978,73.6683450447921
174.186215,59.0525102617122
176.792001,59.9622351189837
175.3892098,57.8144752470349
173.4489546,56.8562613654104
175.9020104,61.1242480524491
173.3260948,55.3108268015843
171.924472,57.0024088270243
174.8557082,66.2045279556832
176.5823494,54.3951145250288
170.1207672,50.5797676640129
182.893462,62.9023755020851
171.3098428,61.241819194753
167.7978356,52.8475934363007
166.559738,56.2261762042438
173.4863434,62.1203822562055
180.4061162,69.4357839218504
179.7528028,57.3145710960582
171.4706248,65.7987442214815
176.5537744,61.313849663109
168.77157,49.3535714101926
174.165006,50.1289875667072
170.2129184,62.7175366113102
174.4981016,54.2093230902769
173.3045302,52.308907137689
178.8341102,60.0412962690747
166.8777206,42.6351335908569
166.885874,57.7899812590549
173.940597,60.9185439126542
169.2374314,56.6863910228455
169.780839,56.2781125306088
177.5392436,60.5761723917784
171.841922,60.8498246685992
173.5052918,59.0799072408602
177.1611392,62.6381579465602
174.1908124,57.4276970331361
173.0877158,59.7869216679788
172.6715622,59.7545805319978
164.656389,53.3543014728274
175.787939,57.2407716174592
175.934624,57.8390145942519
180.188362,64.6271604890091
175.4587804,63.2507344422449
168.1526482,50.0404916953202
180.4867866,59.8533729501838
175.2471222,58.6058124957365
180.2406606,56.4048008795497
167.7033984,57.3908199734551
177.454814,67.6897254527734
169.7431708,64.4816480567132
175.4993696,57.6713668543
169.708195,55.4903586616302
170.5148482,51.1043925991546
164.0186712,60.9014434803052
174.4481652,54.7456960678016
171.5445896,52.5182853756808
180.7903928,58.3707609296026
179.1592556,61.1266067327731
181.6966394,53.6789828912732
169.6034454,48.1514155519823
168.4943544,57.3260469830192
164.670613,51.8780851046632
173.6914738,59.0934242934862
172.8479652,55.9309329306109
175.4923846,55.7270431602961
177.5725684,57.0134764808523
173.7547198,50.6774714605109
173.5469986,56.9492478012604
170.067097,54.4175673473438
179.1923264,60.1482987091576
176.220247,60.1798233788726
171.5011048,53.2753764004474
164.7734068,46.2006054870873
175.6002584,58.2602204690336
174.7822768,60.8001563040842
171.6137284,57.9469242190748
173.1460088,57.8861882007319
167.1494498,63.2294609600919
164.9038104,51.6814528122683
173.6238336,66.9134021115188
169.4572684,60.1700711429176
175.7221784,60.2433716699095
167.355393,47.6699272512275
167.7348182,57.8415093522869
176.3825276,59.2983573262521
170.5571138,58.3235873231226
166.8638268,55.5967714316321
176.3451642,71.3483107907174
169.0243762,54.9344358529585
175.3735126,66.9076414884198
171.7557144,53.2939283283804
176.761267,60.0770393478306
173.0335122,53.6043669464082
180.9150814,56.1238457655718
168.739439,59.1325693150172
168.4479232,55.741149883003
172.7891896,48.9286914372138
173.450504,53.7919727506401
169.9668686,56.9923844356474
182.3096684,67.4045519297546
167.755189,68.1654077711922
175.296957,57.636984552654
174.5168976,58.3828718458816
165.13048,53.7159053101912
167.7887678,56.8749947302914
180.7566362,67.7066444481744
171.5839596,48.692415171681
174.839757,60.6449369950703
173.0199994,56.6313702683646
172.4794112,51.1211301576076
171.807759,57.9875660954268
177.2483628,60.8546327477212
172.7171806,62.8693086183121
176.313211,57.1725966842482
178.8919206,58.7790394218394
171.8949826,60.8291862157642
172.4161144,48.1375356254603
172.895387,57.631677521925
170.165649,55.3038414790863
181.8053006,68.372926280467
163.4887256,52.6194818334278
172.5424794,56.9144119072444
177.5933202,59.6972464564299
177.6441456,58.5449857589195
169.6660564,58.5640819976965
178.0824226,67.2053341608507
175.1282756,47.8031926895335
172.7933044,50.1422324639112
176.1781592,53.8142894952441
173.8601044,55.7079922807561
166.8851628,56.6477903121585
176.6741196,61.5840092786808
167.249729,52.8236891184017
174.7515682,56.8631106101974
175.357409,60.3831234791065
171.1033408,62.7467026007012
178.7090152,56.4709800063326
177.5162312,62.0153756225506
165.4891026,52.170062513232
176.2990378,60.1629497427086
174.0121996,64.9237191805149
166.9174208,61.1180338369801
162.5170232,55.6215829342711
177.995199,69.6551865512193
173.8005668,57.2837268148982
173.321091,61.1082362417881
172.2845424,61.0529433318851
168.4344358,53.7028418499352
177.1682512,55.0206184032584
166.9008854,60.0031945099947
169.8809658,63.077326079194
170.888914,50.2117681742321
179.4092678,69.9018954412622
177.641758,56.3176657852727
167.3268434,61.0160209129671
184.0152276,62.7146789793792
177.9791208,67.6215958787994
171.9195444,57.609632932743
167.932354,53.4432509365843
177.656617,67.5442583797145
173.3376518,58.1573910787547
174.7556576,58.8283902716953
169.2101772,56.9564145607064
178.2750054,58.4202932164066
166.5978634,56.3302756531587
174.4869764,68.6814598105409
164.8114306,48.5254478202841
177.3426222,66.0530734633403
168.5026348,55.1534756084314
178.926236,59.392749898449
177.7787402,61.5163332970768
178.1458718,56.2143828026238
170.635422,59.8721516743017
173.236636,53.2898459970504
172.1134734,58.8117434317163
164.5857262,55.5063704722912
168.8559234,51.9756528234501
170.1377598,52.8617001590076
166.8777714,63.2447016637239
169.740707,56.0105837507829
168.5325814,60.1233057695706
178.1426714,65.0457355280449
178.093751,60.3018850856395
163.986083,44.8590153343391
173.1193896,55.5352189470232
170.55465,47.4805524367526
180.0587458,64.766050472703
173.1319372,59.388077897038
180.8392878,65.2388297999538
172.5280776,64.5385738991482
165.8671816,48.9626201464898
168.6752024,47.9397693521404
181.1184338,56.8808007126274
175.4123238,48.2710732191882
167.5242268,53.7675241218971
176.8799104,62.0439973010975
180.606573,66.1940046126992
168.1950154,58.8023540696573
167.9821126,49.2127309793077
172.174154,54.9997531542385
169.3605198,61.5705829445288
177.7849632,62.3701302151274
180.706014,56.2478125602928
174.3437458,58.4505024682485
175.4771192,60.6367269731733
172.6536806,48.3159788638182
167.5081486,51.2739907862975
167.6933908,57.1362639354113
180.9388304,63.6365147529297
171.5179196,64.9675815626939
180.516149,66.1366251778943
173.4103212,58.1367979851567
170.9910728,60.8647932168092
175.2307392,63.6011799073067
173.74616,66.3811114653241
170.41368,59.9097544817747
169.5923964,55.3972361480692
166.7417544,59.6334713692079
165.966267,58.7477869075464
173.1847946,57.0370179248553
179.4744696,69.4624097939694
167.4977854,56.4976058784516
176.8549168,61.154457304291
173.481111,52.3389803118199
177.954305,53.5065724314363
173.8274908,56.5015974913076
175.9461048,60.9647649751572
171.9709794,58.6536664907714
180.068601,60.3923314042175
179.1795502,66.8417798762959
181.8153844,70.312804769245
173.7944454,57.2844072034532
176.1688374,60.9902568663511
178.9303,60.7948039141182
171.1490862,58.4793055837435
171.4694818,55.81649157566
174.0421716,50.8834477557277
169.6937932,50.6863618709629
183.8587128,67.3410036387176
174.0317068,62.0268968687486
179.8266914,60.4215881120824
168.196387,53.0183709636056
173.5116418,56.6329124824226
170.61561,55.1481685777024
172.139356,55.881219206859
171.3821312,62.1990805324005
172.1475602,55.1087967599864
175.7705146,68.465141609288
177.9091438,64.5466024840972
179.2472666,61.1227965568651
168.7926266,60.5811165486114
171.9105528,61.7291588370807
167.0212052,43.1829733834952
176.161446,54.3133318207178
179.299108,69.3608958215635
170.8817004,63.5932420408317
173.9608662,65.8844278201744
170.2355752,54.1977111256049
167.0713702,56.0241008034089
167.5531066,50.2015169866701
173.1992472,50.5733266523589
183.098313,63.2692863701779
169.8080932,60.3677013385265
175.5375966,60.5634718054184
164.060886,51.1515208463976
170.2777646,56.6071937950436
175.2385624,55.9834589270569
179.3207488,64.4518923972412
178.0282952,52.7443558128887
166.838376,59.477571671639
170.429428,59.5336810478079
167.7398728,57.7160910619819
175.9311442,55.5434289689202
169.1983154,52.273390855118
173.0181452,57.585002867052
177.1156986,65.0650585630069
162.6118668,56.8700505734584
168.2433262,49.4458774574875
184.0677294,63.1587005503719
168.1972252,46.3489755513143
181.096412,65.4941115857896
160.33877,37.686844531369
180.1630636,65.9495183252694
173.3674206,61.201721629245
164.5415556,61.0889132068261
166.1917428,50.5738709632029
175.0405694,54.3381433233568
165.0221998,43.4107221124721
168.0270198,53.1424284768005
167.5990044,57.71309735234
175.87849,65.7348330565485
173.5323428,55.7221897219371
178.0948178,60.8675601302662
174.3334334,56.6888857808805
172.0669406,61.6178472694828
164.0494814,54.8040280465836
164.240591,56.7069387572065
167.4055834,60.5760816733044
167.0722846,56.4986945001396
170.562524,61.6745463157327
183.4982106,65.1239802118698
174.5792546,59.2266897317921
171.6282826,57.693320725008
178.7203436,64.0641162801284
161.6007182,48.7265253179049
168.1660594,55.4849609124272
168.2016956,50.6234032500069
177.983388,62.5465322878203
176.927002,64.806646989818
168.2760922,51.9067975016842
172.898816,58.1839262323997
170.5561232,61.0410592117911
174.6658686,63.5498332510227
173.026705,55.3278365154593
166.9538698,50.5414391087479
175.7029506,61.269261533138
178.7233154,60.3198927027285
179.7953478,53.4134952771123
180.0373082,61.229390763815
169.2185592,68.7700917596388
177.756566,58.4810745939865
169.9987964,54.5025251982447
181.5034724,56.9715191866274
176.9451376,57.9823497831718
176.0459522,61.7499787268637
169.158285,52.7455805122877
163.0733086,57.641475117117
173.3054954,57.0240451830733
178.0291334,54.9186508384825
180.27777,55.6731110275031
164.9256036,54.1836497621349
169.9286924,60.2846032163425
175.7629962,60.2682285317855
173.773846,56.4035761801507
168.443402,59.9738924428927
183.2220618,64.774804805444
166.9951702,58.7878391138173
177.7155958,58.3014066562296
165.3899918,51.2522637117745
171.2796676,55.3743297333843
168.650539,53.7035222384902
170.6567326,59.0259297488302
171.9223638,50.6582845032599
172.1477126,64.5213373890882
161.6185998,55.6126471645821
168.77538,55.7101241648951
182.685182,54.028430453121
172.5222356,63.2459717223599
172.7490322,64.1086136916254
172.1237096,54.3344692251598
175.7626914,61.8364334325857
170.1827686,53.7098271724332
170.4253386,62.4560406100053
177.4226576,58.5487959348275
171.2666628,56.0024190881229
173.000416,52.3586662206779
173.4675982,58.9357102264373
176.4074704,61.6687403333968
175.4687626,57.9751830237258
180.1305262,63.095333696283
163.0823764,49.5382742232565
180.602001,56.5245946244666
183.0964842,61.7888062337357
168.0240226,54.6452707170837
171.5236092,52.6919658941537
170.6266844,52.3941371440119
185.241057,64.4083475297212
166.4744448,61.4558240749189
175.4755698,61.294163754251
165.8363714,49.1011018970507
174.0775538,56.7569699956175
181.1731708,64.815945633403
169.877613,58.1949031677537
172.4963784,58.1813861151277
170.1860452,46.9769741875789
173.4206336,70.8088987443137
168.1550104,47.6118220686306
163.1750356,55.1733883134744
171.2909452,59.8771865496087
163.8320574,53.7089199876932
174.9960178,61.4117802557919
178.6358632,63.8037996189856
163.3662468,50.6527960355829
170.4658262,58.0747011897038
172.7506324,59.1818748056361
173.3617818,58.1563024570667
172.1325742,64.782153001838
171.3049914,55.828330336517
166.9689574,53.4681531576973
176.8950488,59.387669663905
182.6975772,58.5921140061625
176.261649,65.5796591067716
170.5538118,52.5547995614658
175.633126,52.8581167792847
169.9410876,64.4077125004032
172.30852,59.9333412850147
172.9641956,61.3532214808249
167.9979622,57.637256708076
180.7562044,58.8962476902473
171.5962278,61.0111674746081
177.8324866,55.0483782563024
184.3133474,64.9311127361459
169.1696896,56.5965797335856
174.0357708,54.5012097803717
168.5198052,63.2381699335959
175.3283768,59.7264578050578
175.5761284,59.452351935867
173.3442812,58.9177479685853
173.956726,55.9478972852489
179.5338294,62.3831936753834
178.7136126,62.0916244999475
171.7649854,53.7064252296582
176.393602,52.7274368174877
172.5291444,56.6279683255896
173.7194138,54.8760131557025
168.4480248,47.6819928082695
180.9212028,65.9694310303124
165.8408926,49.0747028211167
167.6472898,59.1383752973532
171.749085,53.3042248751794
175.5210104,61.6324075845598
175.2534722,57.8387424388299
175.4512874,68.6737940994879
173.5857844,51.0200244183347
182.0721784,71.1030533962585
174.6926656,62.6909107391912
168.1020514,49.6994355923174
183.8221368,63.4912291168187
169.802937,56.5118486788696
167.0224752,59.1948475474181
177.018823,68.527964152533
168.349041,49.3382399880866
168.8529008,48.0774799956723
174.5465648,65.0587989883009
173.4627976,52.0467307478291
171.8740784,56.1427605674008
181.099079,63.2656576312179
170.3671726,52.5351136526078
179.5284192,66.4822172045971
181.3588956,69.8529074653022
180.3499568,62.4097288290283
168.350946,57.1202974839873
172.8567282,63.3640871755078
162.9751884,57.3152514846132
169.8743364,51.6780962287303
179.1453872,58.8583727273523
166.258113,52.7040314511957
175.5478074,63.108034282643
172.5732134,57.597839531123
170.721528,57.0778865973923
171.798488,51.4936202118514
178.037871,55.899453620133
163.6103916,55.816990527267
177.2335292,58.1201511451777
169.1177974,58.0306573705768
173.100873,50.1073512106582
168.101391,58.0309748852358
169.6570648,53.6000124596562
170.600878,58.8419526835583
172.7683616,59.2434272902451
170.0742598,47.6459775740915
174.5080838,55.6239869738321
176.9886478,62.7435728133482
168.9809422,48.8691801182699
168.8333174,64.1568759197934
181.4739322,69.7156050549033
169.2312592,61.0331667045531
162.585781,49.7406217795134
165.1841248,53.1623411818435
169.6012864,56.3744101907597
175.0550728,56.7985190567095
180.9223204,60.4301156486384
180.6024328,55.6123296499231
177.3097546,61.17382569849
170.4118258,50.5531417918939
170.8901332,53.0003633465166
182.5394622,64.9329724648629
170.6930038,45.3246868691519
173.8403432,58.0249874659518
170.6950612,61.9870260994256
176.1893352,65.9499265584024
175.365664,57.4618978978341
167.400224,58.1497707269387
168.7770564,55.7160208657051
167.8434286,60.4444038082934
176.1583218,52.9617172765926
179.9173186,65.3379397327987
171.86656,60.1079289882276
165.8865364,56.2378335281528
169.3371518,51.3204840042225
170.0090834,56.2233185723128
172.0580252,60.7717160624853
163.2641388,58.1287240409707
169.7594268,55.0152206540555
167.3790912,55.6606372373281
171.847256,56.8866520542004
174.4717364,56.6428461553255
167.8432762,52.8844704959816
169.9601376,58.9166593468973
176.4891568,56.1951051268988
174.2440254,62.4402102362923
175.799115,59.366396181752
171.7888868,64.3967809242862
166.964487,57.0317108941263
167.8926538,47.3599422255697
171.8384422,53.1013783673155
171.6943226,59.7684604585198
176.7296186,56.9139583148744
167.8655266,58.7735055949254
178.0038604,59.0147713765282
165.1242824,59.8426681702518
175.6781856,64.6208101958291
176.8164104,57.8979362431148
181.5685218,69.5426502842224
176.4642902,57.4977770543011
175.266858,51.7212328631173
176.677574,60.7670440610743
174.3391484,57.8724443519209
170.6946548,57.3730391525511
167.8333956,54.7781279222566
168.1058868,57.4465211164911
179.8517612,60.3616685600055
170.58132,57.1367175277813
165.855142,55.0300984837914
175.8567476,58.8683064002553
175.0255072,58.9919103210802
183.763412,55.9735252541539
173.4707478,62.2687523204324
173.602269,57.9488746662658
171.3604904,60.6386320611273
174.9247962,51.6766447331463
169.2267634,61.5147457237819
164.5207022,55.6106513581541
171.9744338,53.953542352834
185.39968,60.9039835975772
180.2179276,56.3700557040077
172.6101958,59.2836609334641
170.7123586,56.5537606138576
168.5787586,58.5514721298105
171.8029584,55.3135937150413
177.1508776,57.2746096082612
173.1653128,61.0590668288801
169.9186594,59.8050653627788
171.441364,46.9843677432099
168.9498526,52.7947499251957
169.8836328,56.0229668224839
177.108358,68.1928501095771
177.249963,61.3455104105349
166.1171684,51.0102721823797
172.7157074,62.3626459410224
183.5297574,60.2326215307406
179.8208748,57.1656113617503
165.5771644,64.1194091900314
171.989242,61.6461514333708
177.9307084,61.0832433022011
170.9546238,55.3487924829533
168.6512502,58.2186714079417
177.1303798,59.2552206918651
174.5401386,59.7458261992568
162.2662998,49.2661188012566
173.7576154,51.9668531314721
172.5485754,60.5607502511984
179.5697196,61.6269191168828
175.1351082,67.1812484060037
168.8962078,56.0267769983919
174.2279726,54.8123741461916
168.3116268,52.7376426458127
176.7498624,56.1994596136508
171.0855354,54.1226415883699
177.0056658,54.1633288239589
173.8387684,56.5145702330896
173.9385142,59.366260104041
166.2547602,53.6172489697162
169.69359,49.7299169995814
